Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
BJ_11,HCl,HCl rep 2,21413,PN828,1,0,1709
BJ_11,HCl,HCl rep 2,21413,PN829,0,0,1236
BJ_11,HCl,HCl rep 2,21413,PN829,1,0,1273
BJ_11,HCl,HCl rep 2,21413,PN831,0,0,5853
BJ_11,HCl,HCl rep 2,21413,PN831,1,0,7307
BJ_11,HCl,HCl rep 2,21413,PN832,0,0,393
BJ_11,HCl,HCl rep 2,21413,PN832,1,0,437
BJ_11,HCl,HCl rep 2,21413,PN833,0,0,2796
BJ_11,HCl,HCl rep 2,21413,PN833,1,0,2064
BJ_11,HCl,HCl rep 2,21413,PN834,0,0,19067
BJ_11,HCl,HCl rep 2,21413,PN834,1,0,22977
BJ_11,HCl,HCl rep 2,21413,PN835,0,0,1875
BJ_11,HCl,HCl rep 2,21413,PN835,1,0,1831
BJ_11,HCl,HCl rep 2,21413,PN836,0,0,4097
BJ_11,HCl,HCl rep 2,21413,PN836,1,0,5860
BJ_11,HCl,HCl rep 2,21413,PN837,0,0,11888
BJ_11,HCl,HCl rep 2,21413,PN837,1,0,12003
BJ_11,HCl,HCl rep 2,21413,PN838,0,0,1371
BJ_11,HCl,HCl rep 2,21413,PN838,1,0,1445
BJ_11,HCl,HCl rep 2,21413,PN839,0,0,1067
BJ_11,HCl,HCl rep 2,21413,PN839,1,0,1085
BJ_11,HCl,HCl rep 2,21413,PN841,0,0,1458
BJ_11,HCl,HCl rep 2,21413,PN841,1,0,1229
BJ_11,HCl,HCl rep 2,21413,PN842,0,0,954
BJ_11,HCl,HCl rep 2,21413,PN842,1,0,1172
BJ_11,HCl,HCl rep 2,21413,PN843,0,0,3223
BJ_11,HCl,HCl rep 2,21413,PN843,1,0,2986
BJ_11,HCl,HCl rep 2,21413,PN844,0,0,3687
BJ_11,HCl,HCl rep 2,21413,PN844,1,0,3599
BJ_11,HCl,HCl rep 2,21413,PN846,0,0,56147
BJ_11,HCl,HCl rep 2,21413,PN846,1,0,61471
BJ_11,HCl,HCl rep 2,21413,PN847,0,0,15560
BJ_11,HCl,HCl rep 2,21413,PN847,1,0,16057
BJ_11,HCl,HCl rep 2,21413,PN849,0,0,1566
BJ_11,HCl,HCl rep 2,21413,PN849,1,0,1685
BJ_11,HCl,HCl rep 2,21413,PN850,0,0,4232
BJ_11,HCl,HCl rep 2,21413,PN850,1,0,3331
BJ_11,HCl,HCl rep 2,21413,PN851,0,0,1031
BJ_11,HCl,HCl rep 2,21413,PN851,1,0,1313
BJ_11,HCl,HCl rep 2,21413,PN852,0,0,20965
BJ_11,HCl,HCl rep 2,21413,PN852,1,0,27820
BJ_11,HCl,HCl rep 2,21413,PN853,0,0,3325
BJ_11,HCl,HCl rep 2,21413,PN853,1,0,2672
BJ_11,HCl,HCl rep 2,21413,PN854,0,0,13677
BJ_11,HCl,HCl rep 2,21413,PN854,1,1,15717
BJ_11,HCl,HCl rep 2,21413,PN855,0,0,3139
BJ_11,HCl,HCl rep 2,21413,PN855,1,0,3643
BJ_11,HCl,HCl rep 2,21413,PN856,0,0,3039
BJ_11,HCl,HCl rep 2,21413,PN856,1,0,4049
BJ_11,HCl,HCl rep 2,21413,PN857,0,0,2100
BJ_11,HCl,HCl rep 2,21413,PN857,1,0,1822
BJ_11,HCl,HCl rep 2,21413,PN858,0,0,2758
BJ_11,HCl,HCl rep 2,21413,PN858,1,0,2347
BJ_11,HCl,HCl rep 2,21413,PN859,0,0,4473
BJ_11,HCl,HCl rep 2,21413,PN859,1,0,3429
BJ_11,HCl,HCl rep 2,21413,PN861,0,0,2302
BJ_11,HCl,HCl rep 2,21413,PN861,1,0,2576
BJ_11,HCl,HCl rep 2,21413,PN862,0,0,1617
BJ_11,HCl,HCl rep 2,21413,PN862,1,0,2175
BJ_11,HCl,HCl rep 2,21413,PN863,0,0,4481
BJ_11,HCl,HCl rep 2,21413,PN863,1,0,5316
BJ_11,HCl,HCl rep 2,21413,PN866,0,0,2772
BJ_11,HCl,HCl rep 2,21413,PN866,1,0,3303
BJ_11,HCl,HCl rep 2,21413,PN867,0,1,105
BJ_11,HCl,HCl rep 2,21413,PN867,1,1,109
BJ_11,HCl,HCl rep 2,21413,PN868,0,0,3104
BJ_11,HCl,HCl rep 2,21413,PN868,1,0,2543
BJ_11,HCl,HCl rep 2,21413,PN869,0,0,11888
BJ_11,HCl,HCl rep 2,21413,PN869,1,0,9351
BJ_11,HCl,HCl rep 2,21413,PN870,0,0,9234
BJ_11,HCl,HCl rep 2,21413,PN870,1,0,10686
BJ_11,HCl,HCl rep 2,21413,PN871,0,0,10881
BJ_11,HCl,HCl rep 2,21413,PN871,1,0,14532
BJ_11,HCl,HCl rep 2,21413,PN872,0,0,38925
BJ_11,HCl,HCl rep 2,21413,PN872,1,0,42786
BJ_11,HCl,HCl rep 2,21413,PN873,0,0,53122
BJ_11,HCl,HCl rep 2,21413,PN873,1,0,65281
BJ_11,HCl,HCl rep 2,21413,PN874,0,0,13378
BJ_11,HCl,HCl rep 2,21413,PN874,1,0,17632
BJ_11,HCl,HCl rep 2,21413,PN875,0,0,4598
BJ_11,HCl,HCl rep 2,21413,PN875,1,0,3789
BJ_11,HCl,HCl rep 2,21413,PN876,0,0,57718
BJ_11,HCl,HCl rep 2,21413,PN876,1,0,50008
BJ_11,HCl,HCl rep 2,21413,PN877,0,0,1563
BJ_11,HCl,HCl rep 2,21413,PN877,1,0,1495
BJ_11,HCl,HCl rep 2,21413,PN878,0,0,766
BJ_11,HCl,HCl rep 2,21413,PN878,1,0,841
BJ_11,HCl,HCl rep 2,21413,PN879,0,0,4682
BJ_11,HCl,HCl rep 2,21413,PN879,1,0,4127
BJ_11,HCl,HCl rep 2,21413,PN880,0,0,1728
BJ_11,HCl,HCl rep 2,21413,PN880,1,0,1326
BJ_11,HCl,HCl rep 2,21413,PN881,0,0,68912
BJ_11,HCl,HCl rep 2,21413,PN881,1,0,79877
BJ_11,HCl,HCl rep 2,21413,PN882,0,0,4809
BJ_11,HCl,HCl rep 2,21413,PN882,1,0,5372
BJ_11,HCl,HCl rep 2,21413,PN883,0,0,1754
BJ_11,HCl,HCl rep 2,21413,PN883,1,0,1728
BJ_11,HCl,HCl rep 2,21413,PN884,0,0,11060
BJ_11,HCl,HCl rep 2,21413,PN884,1,0,10208
BJ_11,HCl,HCl rep 2,21413,PN885,0,0,23440
BJ_11,HCl,HCl rep 2,21413,PN885,1,0,21705
BJ_11,HCl,HCl rep 2,21413,PN886,0,0,32190
BJ_11,HCl,HCl rep 2,21413,PN886,1,0,36998
BJ_11,HCl,HCl rep 2,21413,PN887,0,0,2075
BJ_11,HCl,HCl rep 2,21413,PN887,1,0,2068
BJ_11,HCl,HCl rep 2,21413,PN888,0,0,2051
BJ_11,HCl,HCl rep 2,21413,PN888,1,0,1934
BJ_11,HCl,HCl rep 2,21413,PN892,0,0,2570
BJ_11,HCl,HCl rep 2,21413,PN892,1,0,3450
BJ_11,HCl,HCl rep 2,21413,PN893,0,0,21198
BJ_11,HCl,HCl rep 2,21413,PN893,1,0,27148
BJ_11,HCl,HCl rep 2,21413,PN894,0,0,11709
BJ_11,HCl,HCl rep 2,21413,PN894,1,0,12844
BJ_11,HCl,HCl rep 2,21413,PN895,0,0,10338
BJ_11,HCl,HCl rep 2,21413,PN895,1,0,9737
BJ_11,HCl,HCl rep 2,21413,PN896,0,0,16561
BJ_11,HCl,HCl rep 2,21413,PN896,1,0,19381
BJ_11,HCl,HCl rep 2,21413,PN897,0,0,10494
BJ_11,HCl,HCl rep 2,21413,PN897,1,0,11574
BJ_11,HCl,HCl rep 2,21413,PN898,0,0,2912
BJ_11,HCl,HCl rep 2,21413,PN898,1,0,2692
BJ_11,HCl,HCl rep 2,21413,PN899,0,0,7151
BJ_11,HCl,HCl rep 2,21413,PN899,1,0,10373
BJ_11,HCl,HCl rep 2,21413,PN900,0,0,2885
BJ_11,HCl,HCl rep 2,21413,PN900,1,0,3602
BJ_11,HCl,HCl rep 2,21413,PN901,0,0,2703
BJ_11,HCl,HCl rep 2,21413,PN901,1,0,2213
BJ_11,HCl,HCl rep 2,21413,PN903,0,0,2194
BJ_11,HCl,HCl rep 2,21413,PN903,1,0,1936
BJ_11,HCl,HCl rep 2,21413,PN904,0,0,2503
BJ_11,HCl,HCl rep 2,21413,PN904,1,0,2960
BJ_11,HCl,HCl rep 2,21413,PN905,0,0,3672
BJ_11,HCl,HCl rep 2,21413,PN905,1,0,4919
BJ_11,HCl,HCl rep 2,21413,PN906,0,0,16275
BJ_11,HCl,HCl rep 2,21413,PN906,1,0,15381
BJ_11,HCl,HCl rep 2,21413,PN907,0,0,11689
BJ_11,HCl,HCl rep 2,21413,PN907,1,0,11950
BJ_11,HCl,HCl rep 2,21413,PN908,0,0,5932
BJ_11,HCl,HCl rep 2,21413,PN908,1,0,7128
BJ_11,HCl,HCl rep 2,21413,PN909,0,0,15123
BJ_11,HCl,HCl rep 2,21413,PN909,1,0,15723
BJ_11,HCl,HCl rep 2,21413,PN910,0,0,21814
BJ_11,HCl,HCl rep 2,21413,PN910,1,0,20644
BJ_11,HCl,HCl rep 2,21413,PN911,0,0,22063
BJ_11,HCl,HCl rep 2,21413,PN911,1,0,29921
BJ_11,HCl,HCl rep 2,21413,PN912,0,0,3556
BJ_11,HCl,HCl rep 2,21413,PN912,1,0,4845
BJ_11,HCl,HCl rep 2,21413,PN913,0,0,27073
BJ_11,HCl,HCl rep 2,21413,PN913,1,0,35883
BJ_11,HCl,HCl rep 2,21413,PN914,0,0,3232
BJ_11,HCl,HCl rep 2,21413,PN914,1,0,4128
BJ_11,HCl,HCl rep 2,21413,PN915,0,0,2598
BJ_11,HCl,HCl rep 2,21413,PN915,1,0,2072
BJ_11,HCl,HCl rep 2,21413,PN916,0,0,3042
BJ_11,HCl,HCl rep 2,21413,PN916,1,0,3555
BJ_11,HCl,HCl rep 2,21413,PN918,0,0,14807
BJ_11,HCl,HCl rep 2,21413,PN918,1,0,11751
BJ_11,HCl,HCl rep 2,21413,PN919,0,0,21604
BJ_11,HCl,HCl rep 2,21413,PN919,1,0,17034
BJ_11,HCl,HCl rep 2,21413,PN920,0,0,16768
BJ_11,HCl,HCl rep 2,21413,PN920,1,0,13936
BJ_11,HCl,HCl rep 2,21413,PN921,0,0,11484
BJ_11,HCl,HCl rep 2,21413,PN921,1,0,19389
BJ_11,HCl,HCl rep 2,21413,PN922,0,0,94890
BJ_11,HCl,HCl rep 2,21413,PN922,1,0,75336
BJ_11,HCl,HCl rep 2,21413,PN923,0,0,5140
BJ_11,HCl,HCl rep 2,21413,PN923,1,0,5597
BJ_11,HCl,HCl rep 2,21413,PN924,0,0,58093
BJ_11,HCl,HCl rep 2,21413,PN924,1,0,69741
BJ_11,HCl,HCl rep 2,21413,PN925,0,0,54287
BJ_11,HCl,HCl rep 2,21413,PN925,1,0,50919
BJ_11,HCl,HCl rep 2,21413,PN926,0,0,3988
BJ_11,HCl,HCl rep 2,21413,PN926,1,0,3497
BJ_11,HCl,HCl rep 2,21413,PN927,0,0,20443
BJ_11,HCl,HCl rep 2,21413,PN927,1,0,15516
BJ_11,HCl,HCl rep 2,21413,PN928,0,0,681
BJ_11,HCl,HCl rep 2,21413,PN928,1,0,974
BJ_11,HCl,HCl rep 2,21413,PN929,0,0,9761
BJ_11,HCl,HCl rep 2,21413,PN929,1,0,12587
BJ_11,HCl,HCl rep 2,21413,PN930,0,0,9388
BJ_11,HCl,HCl rep 2,21413,PN930,1,0,9560
BJ_11,HCl,HCl rep 2,21413,PN931,0,0,3425
BJ_11,HCl,HCl rep 2,21413,PN931,1,0,4313
BJ_11,HCl,HCl rep 2,21413,PN932,0,0,6636
BJ_11,HCl,HCl rep 2,21413,PN932,1,0,8725
BJ_11,HCl,HCl rep 2,21413,PN932,2,0,960
BJ_11,HCl,HCl rep 2,21413,PN932,3,0,1954
BJ_11,HCl,HCl rep 2,21413,PN933,0,1,244
BJ_11,HCl,HCl rep 2,21413,PN933,1,1,237
BJ_11,HCl,HCl rep 2,21413,PN934,0,0,3816
BJ_11,HCl,HCl rep 2,21413,PN934,1,0,6250
BJ_11,HCl,HCl rep 2,21413,PN935,0,0,2873
BJ_11,HCl,HCl rep 2,21413,PN935,1,0,3913
BJ_11,HCl,HCl rep 2,21413,PN936,0,0,32055
BJ_11,HCl,HCl rep 2,21413,PN936,1,0,35759
BJ_11,HCl,HCl rep 2,21413,PN937,0,0,25585
BJ_11,HCl,HCl rep 2,21413,PN937,1,0,29531
BJ_11,HCl,HCl rep 2,21413,PN938,0,0,3592
BJ_11,HCl,HCl rep 2,21413,PN938,1,0,3774
BJ_11,HCl,HCl rep 2,21413,PN939,0,0,6345
BJ_11,HCl,HCl rep 2,21413,PN939,1,0,5987
BJ_11,HCl,HCl rep 2,21413,PN940,0,0,3681
BJ_11,HCl,HCl rep 2,21413,PN940,1,0,6344
BJ_11,HCl,HCl rep 2,21413,PN941,0,0,3108
BJ_11,HCl,HCl rep 2,21413,PN941,1,0,3562
BJ_11,HCl,HCl rep 2,21413,PN942,0,0,3707
BJ_11,HCl,HCl rep 2,21413,PN942,1,0,3109
BJ_11,HCl,HCl rep 2,21413,PN943,0,0,13438
BJ_11,HCl,HCl rep 2,21413,PN943,1,0,12405
BJ_11,HCl,HCl rep 2,21413,PN944,0,0,2162
BJ_11,HCl,HCl rep 2,21413,PN944,1,0,2016
BJ_11,HCl,HCl rep 2,21413,PN945,0,0,1303
BJ_11,HCl,HCl rep 2,21413,PN945,1,0,1343
BJ_11,HCl,HCl rep 2,21413,PN946,0,0,3594
BJ_11,HCl,HCl rep 2,21413,PN946,1,0,3508
BJ_11,HCl,HCl rep 2,21413,PN947,0,0,822
BJ_11,HCl,HCl rep 2,21413,PN947,1,0,517
BJ_11,HCl,HCl rep 2,21413,PN948,0,0,6521
BJ_11,HCl,HCl rep 2,21413,PN948,1,0,7523
BJ_11,HCl,HCl rep 2,21413,PN949,0,0,1234
BJ_11,HCl,HCl rep 2,21413,PN949,1,0,1799
BJ_11,HCl,HCl rep 2,21413,PN950,0,0,1387
BJ_11,HCl,HCl rep 2,21413,PN950,1,0,1214
BJ_11,HCl,HCl rep 2,21413,PN951,0,0,298
BJ_11,HCl,HCl rep 2,21413,PN951,1,0,432
BJ_11,HCl,HCl rep 2,21413,PN952,0,0,6270
BJ_11,HCl,HCl rep 2,21413,PN952,1,0,6511
BJ_11,HCl,HCl rep 2,21413,PN953,0,0,1385
BJ_11,HCl,HCl rep 2,21413,PN953,1,0,1475
BJ_11,HCl,HCl rep 2,21413,PN954,0,0,4668
BJ_11,HCl,HCl rep 2,21413,PN954,1,0,5555
BJ_11,HCl,HCl rep 2,21413,PN956,0,0,3362
BJ_11,HCl,HCl rep 2,21413,PN956,1,0,3444
BJ_11,HCl,HCl rep 2,21413,PN957,0,0,38448
BJ_11,HCl,HCl rep 2,21413,PN957,1,0,57125
BJ_11,HCl,HCl rep 2,21413,PN958,0,0,3049
BJ_11,HCl,HCl rep 2,21413,PN958,1,0,3877
BJ_11,HCl,HCl rep 2,21413,PN959,0,0,1354
BJ_11,HCl,HCl rep 2,21413,PN959,1,0,1696
BJ_11,HCl,HCl rep 2,21413,PN960,0,0,2442
BJ_11,HCl,HCl rep 2,21413,PN960,1,0,3553
BJ_11,HCl,HCl rep 2,21413,PN961,0,0,1423
BJ_11,HCl,HCl rep 2,21413,PN961,1,0,1309
BJ_11,HCl,HCl rep 2,21413,PN962,0,0,10574
BJ_11,HCl,HCl rep 2,21413,PN962,1,0,16041
BJ_11,HCl,HCl rep 2,21413,PN963,0,0,701
BJ_11,HCl,HCl rep 2,21413,PN963,1,0,698
BJ_11,HCl,HCl rep 2,21413,PN964,0,0,1416
BJ_11,HCl,HCl rep 2,21413,PN964,1,0,1851
BJ_11,HCl,HCl rep 2,21413,PN965,0,0,4469
BJ_11,HCl,HCl rep 2,21413,PN965,1,0,4354
BJ_11,HCl,HCl rep 2,21413,PN966,0,0,17895
BJ_11,HCl,HCl rep 2,21413,PN966,1,0,19393
BJ_11,HCl,HCl rep 2,21413,PN967,0,0,6830
BJ_11,HCl,HCl rep 2,21413,PN967,1,0,8028
BJ_11,HCl,HCl rep 2,21413,PN968,0,0,3576
BJ_11,HCl,HCl rep 2,21413,PN968,1,0,4716
BJ_11,HCl,HCl rep 2,21413,PN969,0,0,2378
BJ_11,HCl,HCl rep 2,21413,PN969,1,0,2942
BJ_11,HCl,HCl rep 2,21413,PN970,0,0,1591
BJ_11,HCl,HCl rep 2,21413,PN970,1,0,2404
BJ_11,HCl,HCl rep 2,21413,PN971,0,0,11223
BJ_11,HCl,HCl rep 2,21413,PN971,1,0,15599
BJ_11,HCl,HCl rep 2,21413,PN972,0,0,35292
BJ_11,HCl,HCl rep 2,21413,PN972,1,0,34563
BJ_11,HCl,HCl rep 2,21413,PN973,0,0,14961
BJ_11,HCl,HCl rep 2,21413,PN973,1,0,12431
BJ_11,HCl,HCl rep 2,21413,PN975,0,0,5899
BJ_11,HCl,HCl rep 2,21413,PN975,1,0,6924
BJ_11,HCl,HCl rep 2,21413,PN976,0,0,52685
BJ_11,HCl,HCl rep 2,21413,PN976,1,0,61765
BJ_11,HCl,HCl rep 2,21413,PN977,0,0,1587
BJ_11,HCl,HCl rep 2,21413,PN977,1,0,1767
BJ_11,HCl,HCl rep 2,21413,PN978,0,0,2085
BJ_11,HCl,HCl rep 2,21413,PN978,1,0,2304
BJ_11,HCl,HCl rep 2,21413,PN979,0,0,30225
BJ_11,HCl,HCl rep 2,21413,PN979,1,0,36103
BJ_11,HCl,HCl rep 2,21413,PN980,0,0,7309
BJ_11,HCl,HCl rep 2,21413,PN980,1,0,9010
BJ_11,HCl,HCl rep 2,21413,PN981,0,0,5101
BJ_11,HCl,HCl rep 2,21413,PN981,1,0,3990
BJ_11,HCl,HCl rep 2,21413,PN982,0,0,6875
BJ_11,HCl,HCl rep 2,21413,PN982,1,0,8303
BJ_11,HCl,HCl rep 2,21413,PN983,0,0,5590
BJ_11,HCl,HCl rep 2,21413,PN983,1,0,3848
BJ_11,HCl,HCl rep 2,21413,PN984,0,0,1106
BJ_11,HCl,HCl rep 2,21413,PN984,1,0,1039
BJ_11,HCl,HCl rep 2,21413,PN985,0,0,3445
BJ_11,HCl,HCl rep 2,21413,PN985,1,0,3789
BJ_11,HCl,HCl rep 2,21413,PN986,0,0,35880
BJ_11,HCl,HCl rep 2,21413,PN986,1,0,51343
BJ_11,HCl,HCl rep 2,21413,PN987,0,0,5349
BJ_11,HCl,HCl rep 2,21413,PN987,1,0,7318
BJ_11,HCl,HCl rep 2,21413,PN988,0,0,1334
BJ_11,HCl,HCl rep 2,21413,PN988,1,0,1468
BJ_11,HCl,HCl rep 2,21413,PN989,0,0,3411
BJ_11,HCl,HCl rep 2,21413,PN989,1,0,3526
BJ_11,HCl,HCl rep 2,21413,PN990,0,0,2983
BJ_11,HCl,HCl rep 2,21413,PN990,1,0,3183
BJ_11,HCl,HCl rep 2,21413,PN991,0,0,15020
BJ_11,HCl,HCl rep 2,21413,PN991,1,0,14576
BJ_11,HCl,HCl rep 2,21413,PN992,0,0,9619
BJ_11,HCl,HCl rep 2,21413,PN992,1,0,10778
BJ_11,HCl,HCl rep 2,21413,PN993,0,0,2334
BJ_11,HCl,HCl rep 2,21413,PN993,1,0,3343
BJ_11,HCl,HCl rep 2,21413,PN994,0,0,5877
BJ_11,HCl,HCl rep 2,21413,PN994,1,0,6776
BJ_11,HCl,HCl rep 2,21413,PN995,0,0,7554
BJ_11,HCl,HCl rep 2,21413,PN995,1,0,6438
BJ_11,HCl,HCl rep 2,21413,PN996,0,0,3781
BJ_11,HCl,HCl rep 2,21413,PN996,1,0,5328
BJ_11,HCl,HCl rep 2,21413,PN997,0,0,12490
BJ_11,HCl,HCl rep 2,21413,PN997,1,0,13884
BJ_11,HCl,HCl rep 2,21413,PN998,0,0,1072
BJ_11,HCl,HCl rep 2,21413,PN998,1,0,1046
BJ_11,HCl,HCl rep 2,21413,PN999,0,0,4866
BJ_11,HCl,HCl rep 2,21413,PN999,1,0,5454
BJ_11,HCl,HCl rep 2,21413,PP500,0,0,10501
BJ_11,HCl,HCl rep 2,21413,PP500,1,0,8784
BJ_11,HCl,HCl rep 2,21413,PP501,0,0,8113
BJ_11,HCl,HCl rep 2,21413,PP501,1,0,10200
BJ_11,HCl,HCl rep 2,21413,PP502,0,0,2388
BJ_11,HCl,HCl rep 2,21413,PP502,1,0,2760
BJ_11,HCl,HCl rep 2,21413,PP503,0,0,1517
BJ_11,HCl,HCl rep 2,21413,PP503,1,0,1933
BJ_11,HCl,HCl rep 2,21413,PP504,0,0,2212
BJ_11,HCl,HCl rep 2,21413,PP504,1,0,2560
BJ_11,HCl,HCl rep 2,21413,PP505,0,0,41576
BJ_11,HCl,HCl rep 2,21413,PP505,1,0,48898
BJ_11,HCl,HCl rep 2,21413,PP506,0,0,15843
BJ_11,HCl,HCl rep 2,21413,PP506,1,0,17858
BJ_11,HCl,HCl rep 2,21413,PP507,0,0,10068
BJ_11,HCl,HCl rep 2,21413,PP507,1,0,9079
BJ_11,HCl,HCl rep 2,21413,PP508,0,0,3033
BJ_11,HCl,HCl rep 2,21413,PP508,1,0,3657
BJ_11,HCl,HCl rep 2,21413,PP509,0,0,4047
BJ_11,HCl,HCl rep 2,21413,PP509,1,0,3964
BJ_11,HCl,HCl rep 2,21413,PP510,0,0,2105
BJ_11,HCl,HCl rep 2,21413,PP510,1,0,1980
BJ_11,HCl,HCl rep 2,21413,PP512,0,0,9812
BJ_11,HCl,HCl rep 2,21413,PP512,1,0,10941
BJ_11,HCl,HCl rep 2,21413,PP513,0,0,5171
BJ_11,HCl,HCl rep 2,21413,PP513,1,0,5160
BJ_11,HCl,HCl rep 2,21413,PP514,0,0,5856
BJ_11,HCl,HCl rep 2,21413,PP514,1,1,6498
BJ_11,HCl,HCl rep 2,21413,PP515,0,0,18841
BJ_11,HCl,HCl rep 2,21413,PP515,1,0,18131
BJ_11,HCl,HCl rep 2,21413,PP516,0,0,1926
BJ_11,HCl,HCl rep 2,21413,PP516,1,0,2400
BJ_11,HCl,HCl rep 2,21413,PP517,0,0,5691
BJ_11,HCl,HCl rep 2,21413,PP517,1,0,6818
BJ_11,HCl,HCl rep 2,21413,PP518,0,0,2126
BJ_11,HCl,HCl rep 2,21413,PP518,1,0,2351
BJ_11,HCl,HCl rep 2,21413,PP519,0,0,7360
BJ_11,HCl,HCl rep 2,21413,PP519,1,0,8474
BJ_11,HCl,HCl rep 2,21413,PP520,0,0,8503
BJ_11,HCl,HCl rep 2,21413,PP520,1,0,7079
BJ_11,HCl,HCl rep 2,21413,PP521,0,0,1488
BJ_11,HCl,HCl rep 2,21413,PP521,1,0,1965
BJ_11,HCl,HCl rep 2,21413,PP522,0,0,4227
BJ_11,HCl,HCl rep 2,21413,PP522,1,0,3983
BJ_11,HCl,HCl rep 2,21413,PP523,0,0,8388
BJ_11,HCl,HCl rep 2,21413,PP523,1,0,9492
BJ_11,HCl,HCl rep 2,21413,PP524,0,0,2664
BJ_11,HCl,HCl rep 2,21413,PP524,1,0,2643
BJ_11,HCl,HCl rep 2,21413,PP526,0,0,1747
BJ_11,HCl,HCl rep 2,21413,PP526,1,0,1436
BJ_11,HCl,HCl rep 2,21413,PP527,0,0,1731
BJ_11,HCl,HCl rep 2,21413,PP527,1,0,1867
BJ_11,HCl,HCl rep 2,21413,PP528,0,0,15266
BJ_11,HCl,HCl rep 2,21413,PP528,1,0,21110
BJ_11,HCl,HCl rep 2,21413,PP529,0,0,1957
BJ_11,HCl,HCl rep 2,21413,PP529,1,0,2063
BJ_11,HCl,HCl rep 2,21413,PP530,0,0,2860
BJ_11,HCl,HCl rep 2,21413,PP530,1,0,3727
BJ_11,HCl,HCl rep 2,21413,PP531,0,0,4946
BJ_11,HCl,HCl rep 2,21413,PP531,1,0,5592
BJ_11,HCl,HCl rep 2,21413,PP532,0,0,11825
BJ_11,HCl,HCl rep 2,21413,PP532,1,0,7918
BJ_11,HCl,HCl rep 2,21413,PP533,0,0,1195
BJ_11,HCl,HCl rep 2,21413,PP533,1,0,1597
BJ_11,HCl,HCl rep 2,21413,PP534,0,0,6259
BJ_11,HCl,HCl rep 2,21413,PP534,1,0,6645
BJ_11,HCl,HCl rep 2,21413,PP535,0,0,1538
BJ_11,HCl,HCl rep 2,21413,PP535,1,0,1556
BJ_11,HCl,HCl rep 2,21413,PP536,0,0,2276
BJ_11,HCl,HCl rep 2,21413,PP536,1,0,1809
BJ_11,HCl,HCl rep 2,21413,PP537,0,0,713
BJ_11,HCl,HCl rep 2,21413,PP537,1,0,1180
BJ_11,HCl,HCl rep 2,21413,PP538,0,0,2802
BJ_11,HCl,HCl rep 2,21413,PP538,1,0,3791
BJ_11,HCl,HCl rep 2,21413,PP539,0,0,2093
BJ_11,HCl,HCl rep 2,21413,PP539,1,0,1896
BJ_11,HCl,HCl rep 2,21413,PP540,0,0,4796
BJ_11,HCl,HCl rep 2,21413,PP540,1,0,6258
BJ_11,HCl,HCl rep 2,21413,PP541,0,0,10063
BJ_11,HCl,HCl rep 2,21413,PP541,1,0,8380
BJ_11,HCl,HCl rep 2,21413,PP542,0,0,3162
BJ_11,HCl,HCl rep 2,21413,PP542,1,0,2736
BJ_11,HCl,HCl rep 2,21413,PP543,0,0,6313
BJ_11,HCl,HCl rep 2,21413,PP543,1,0,6960
BJ_11,HCl,HCl rep 2,21413,PP544,0,0,23244
BJ_11,HCl,HCl rep 2,21413,PP544,1,0,25047
BJ_11,HCl,HCl rep 2,21413,PP545,0,0,2316
BJ_11,HCl,HCl rep 2,21413,PP545,1,0,2270
BJ_11,HCl,HCl rep 2,21413,PP546,0,0,1553
BJ_11,HCl,HCl rep 2,21413,PP546,1,0,1480
BJ_11,HCl,HCl rep 2,21413,PP547,0,0,1462
BJ_11,HCl,HCl rep 2,21413,PP547,1,0,2159
BJ_11,HCl,HCl rep 2,21413,PP548,0,0,8575
BJ_11,HCl,HCl rep 2,21413,PP548,1,0,10716
BJ_11,HCl,HCl rep 2,21413,PP549,0,0,3149
BJ_11,HCl,HCl rep 2,21413,PP549,1,0,2367
BJ_11,HCl,HCl rep 2,21413,PP550,0,0,5506
BJ_11,HCl,HCl rep 2,21413,PP550,1,0,6854
BJ_11,HCl,HCl rep 2,21413,PP551,0,0,4790
BJ_11,HCl,HCl rep 2,21413,PP551,1,0,4480
BJ_11,HCl,HCl rep 2,21413,PP552,0,0,3753
BJ_11,HCl,HCl rep 2,21413,PP552,1,0,2733
BJ_11,HCl,HCl rep 2,21413,PP553,0,0,1829
BJ_11,HCl,HCl rep 2,21413,PP553,1,0,2265
BJ_11,HCl,HCl rep 2,21413,PP554,0,0,4911
BJ_11,HCl,HCl rep 2,21413,PP554,1,0,4692
BJ_11,HCl,HCl rep 2,21413,PP556,0,0,783
BJ_11,HCl,HCl rep 2,21413,PP556,1,0,978
BJ_11,HCl,HCl rep 2,21413,S65720,0,0,7567
BJ_11,HCl,HCl rep 2,21413,S65720,1,0,8474
BJ_11,HCl,HCl rep 2,21413,SMC-483D,0,0,73
BJ_11,HCl,HCl rep 2,21413,SMC-483D,1,0,165
BJ_11,HCl,HCl rep 2,21413,SPA-525,0,0,2035
BJ_11,HCl,HCl rep 2,21413,SPA-525,1,0,1400
BJ_11,HCl,HCl rep 2,21413,SPA-810,0,0,1304
BJ_11,HCl,HCl rep 2,21413,SPA-810,1,0,751
BJ_11,HCl,HCl rep 2,21413,SPA-875,0,0,3949
BJ_11,HCl,HCl rep 2,21413,SPA-875,1,0,7427
BJ_11,HCl,HCl rep 2,21413,T50320,0,0,3180
